1 -0.463565 0.410849
2 -0.451564 0.290117
3 -0.449131 0.198984
4 -0.442685 0.155662
5 -0.445356 0.124492
6 -0.442342 0.104665
7 -0.44275 0.0910057
8 -0.443177 0.0794739
9 -0.443764 0.070613
10 -0.443573 0.0639593
11 -0.443856 0.0580385
12 -0.442677 0.053482
13 -0.441662 0.0494525
14 -0.44198 0.045876
15 -0.440976 0.0432627
16 -0.44137 0.0405602
17 -0.441149 0.0384276
18 -0.441549 0.0362788
19 -0.441011 0.0343247
20 -0.440725 0.0326396
21 -0.441053 0.0309652
22 -0.440837 0.029517
23 -0.440139 0.0282836
24 -0.440102 0.0272266
25 -0.439134 0.0261794
26 -0.439323 0.0250946
27 -0.439734 0.0241157
28 -0.438678 0.0233535
29 -0.438492 0.0225617
30 -0.438731 0.0218053
31 -0.439355 0.0210819
32 -0.439154 0.0205386
33 -0.439623 0.0198868
34 -0.439375 0.0193455
35 -0.439286 0.0188008
36 -0.438628 0.0183312
37 -0.439069 0.0177925
38 -0.439608 0.01733
39 -0.438976 0.0168688
40 -0.439029 0.0164371
41 -0.43896 0.0160282
42 -0.439118 0.0156498
43 -0.438749 0.0152632
44 -0.438802 0.0149144
45 -0.439016 0.0145953
46 -0.438856 0.0142569
47 -0.438831 0.013956
48 -0.438897 0.0136579
49 -0.439039 0.0133655
50 -0.438721 0.0131092
51 -0.438574 0.0128377
52 -0.438865 0.0125983
53 -0.438956 0.0123801
54 -0.439302 0.0121402
55 -0.438893 0.0119325
56 -0.438828 0.0117137
57 -0.43899 0.0114983
58 -0.439213 0.0113202
59 -0.438774 0.0111324
60 -0.438309 0.011083
61 -0.438211 0.0109202
62 -0.438217 0.0107489
63 -0.438359 0.0105669
64 -0.438325 0.0104271
65 -0.438066 0.010265
66 -0.43829 0.0100982
67 -0.438199 0.00995529
68 -0.438238 0.00980215
69 -0.43833 0.00965069
70 -0.438381 0.00950565
71 -0.437967 0.00937644
72 -0.437657 0.00923959
73 -0.4377 0.00910627
74 -0.437743 0.00898147
75 -0.43786 0.00885402
76 -0.43764 0.00873933
77 -0.437753 0.00861698
78 -0.437793 0.00850657
79 -0.437897 0.00839844
80 -0.437889 0.00830608
81 -0.438006 0.0081981
82 -0.438101 0.00809422
83 -0.438222 0.00800256
84 -0.438306 0.00790675
85 -0.438092 0.00780869
86 -0.438137 0.0077255
87 -0.438057 0.00763883
88 -0.438157 0.00754789
89 -0.438181 0.00745773
90 -0.438264 0.0073698
91 -0.438194 0.00728471
92 -0.438111 0.00720591
93 -0.438033 0.00712909
94 -0.438004 0.0070535
95 -0.437702 0.00699814
96 -0.437839 0.00692093
97 -0.437711 0.00685279
98 -0.437821 0.00678248
99 -0.437887 0.00671338
100 -0.437791 0.00664475
