0 -5.45037 0.00193893
1 -5.45062 0.00138215
2 -5.45009 0.00118245
3 -5.45064 0.00107377
4 -5.45051 0.00095286
5 -5.45059 0.000858718
6 -5.4505 0.000846594
7 -5.45073 0.000813777
8 -5.45081 0.00074647
9 -5.4509 0.000691836
10 -5.45084 0.000712492
11 -5.4508 0.00078913
12 -5.45092 0.000758196
13 -5.45077 0.000727362
14 -5.45079 0.000683029
15 -5.4509 0.000671183
16 -5.45107 0.000682862
17 -5.45098 0.000674822
18 -5.45093 0.000646062
19 -5.45105 0.000639264
20 -5.45101 0.000627624
21 -5.45104 0.000606131
22 -5.45107 0.000592201
23 -5.45114 0.000607632
24 -5.45117 0.000587781
25 -5.45116 0.000568211
26 -5.45112 0.00055763
27 -5.4511 0.000550371
28 -5.45111 0.000552826
29 -5.45114 0.00054012
30 -5.45115 0.000527097
31 -5.45121 0.000517416
32 -5.45118 0.000505832
33 -5.45116 0.000494566
34 -5.45118 0.000484737
35 -5.45115 0.000477592
36 -5.45121 0.000470513
37 -5.45122 0.000459631
38 -5.45124 0.000455676
39 -5.45126 0.000450361
40 -5.4512 0.000445608
41 -5.4512 0.000438536
42 -5.45125 0.00043637
43 -5.45128 0.000428266
44 -5.45121 0.000429021
45 -5.45118 0.000423756
46 -5.45119 0.000416484
47 -5.45122 0.000409829
48 -5.45123 0.000407313
49 -5.45128 0.000409443
