0 1.22797 0.0149744
1 1.22454 0.0162458
2 1.21047 0.0165437
3 1.20165 0.0151195
4 1.20164 0.0177894
5 1.20388 0.0156652
6 1.20561 0.0147029
7 1.20402 0.0157298
8 1.20404 0.014894
9 1.20397 0.0134655
10 1.20946 0.0157071
11 1.20268 0.0173557
12 1.20668 0.0170277
13 1.20369 0.0167259
14 1.20483 0.0159233
15 1.20408 0.0153372
16 1.20997 0.0159198
17 1.20265 0.0172892
18 1.2037 0.0165339
19 1.20494 0.0163235
20 1.20489 0.016084
21 1.20285 0.0155496
22 1.20375 0.0150601
23 1.20492 0.0151898
24 1.20278 0.0151727
25 1.20519 0.014953
26 1.2041 0.0145179
27 1.20393 0.0142074
28 1.20404 0.013985
29 1.20361 0.0138446
30 1.20406 0.0139248
31 1.20318 0.0135887
32 1.20325 0.013216
33 1.20399 0.0129652
34 1.20353 0.0126618
35 1.20464 0.0124075
36 1.20506 0.0121778
37 1.20476 0.0118851
38 1.20299 0.0118551
39 1.20482 0.0117389
40 1.20418 0.0114913
41 1.20308 0.0112895
42 1.20409 0.0111621
43 1.20442 0.0109668
44 1.20401 0.0108695
45 1.20372 0.0106557
46 1.20469 0.010505
47 1.20411 0.0103115
48 1.20397 0.0101126
49 1.20446 0.0100224
